orderID,year,offence_type,offence_group,gender,source,target,value
2,2015,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2010,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2019,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,756
2,2010,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,160
2,2018,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,83
2,2020,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,5
2,2017,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1688
2,2014,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,48
2,2011,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,409
2,2014,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,30
2,2013,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,14
2,2015,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,14
2,2019,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,19
2,2012,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2011,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2014,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,423
2,2015,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,14
2,2012,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Juveniles,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,23
2,2017,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,24
2,2011,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,85
2,2016,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,490
2,2017,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2013,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,9
2,2017,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,3
2,2018,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,457
2,2010,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,8
2,2012,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,35
2,2012,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,17
2,2011,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,14
2,2011,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,154
2,2012,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,18
2,2010,Juveniles,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2015,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,3
2,2016,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2010,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,33
2,2011,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,58
2,2015,Adults,06 Drug offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,5
2,2013,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,97
2,2015,Juveniles,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,34
2,2013,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,4
2,2013,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,428
2,2012,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,346
2,2012,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,112
2,2016,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,115
2,2019,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,36
2,2018,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,42
2,2019,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,7
2,2017,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,19
2,2017,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,22
2,2017,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,10
2,2019,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Immediate custody,4
2,2013,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,16
2,2018,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Immediate custody,5
2,2014,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,11
2,2014,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,3
2,2011,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,2086
2,2020,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,17
2,2014,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,104
2,2020,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,400
2,2016,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,419
2,2012,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Juveniles,08 Public order offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2011,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,22
2,2011,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,177
2,2010,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,43
2,2016,Adults,07 Possession of weapons,3 Unknown,11-14 previous convictions/cautions,Immediate custody,2
2,2017,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,110
2,2011,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2013,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,1678
2,2014,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,315
2,2016,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,36
2,2013,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,130
2,2016,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,3
2,2020,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,12
2,2016,Adults,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,21
2,2019,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,221
2,2013,Juveniles,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2013,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,336
2,2019,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,416
2,2018,Adults,10 Fraud offences,2 Female,11-14 previous convictions/cautions,Immediate custody,6
2,2020,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,389
2,2017,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Immediate custody,3
2,2015,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2012,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,67
2,2018,Adults,07 Possession of weapons,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,76
2,2020,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2018,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2010,Adults,08 Public order offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2011,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,59
2,2020,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,15
2,2018,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,13
2,2015,Juveniles,08 Public order offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,06 Drug offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,2
2,2019,Juveniles,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2019,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,17
2,2015,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,122
2,2019,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,564
2,2010,Juveniles,11 Summary offences excluding motoring,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2016,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Immediate custody,3
2,2013,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2908
2,2010,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,1965
2,2014,Adults,09 Miscellaneous crimes against society,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2013,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,33
2,2018,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,16
2,2020,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,12
2,2010,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1404
2,2012,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,3079
2,2017,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2011,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,70
2,2014,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2531
2,2020,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,145
2,2019,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,29
2,2017,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,499
2,2010,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,78
2,2012,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,2023
2,2010,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,149
2,2015,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,415
2,2013,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2015,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2077
2,2020,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,11
2,2014,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,113
2,2013,Adults,09 Miscellaneous crimes against society,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2015,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,125
2,2010,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,51
2,2011,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,364
2,2014,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2018,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,243
2,2012,Juveniles,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2015,Juveniles,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,7
2,2020,Adults,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,17
2,2017,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,178
2,2019,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,884
2,2019,Adults,02 Sexual offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2020,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,714
2,2010,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,13
2,2013,Juveniles,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2019,Adults,08 Public order offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,75
2,2011,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,41
2,2010,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,58
2,2020,Adults,03 Robbery,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,83
2,2011,Adults,07 Possession of weapons,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Juveniles,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2015,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,65
2,2020,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,95
2,2012,Juveniles,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,47
2,2016,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,212
2,2017,Adults,10 Fraud offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2011,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,862
2,2015,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,4
2,2018,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,179
2,2017,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1489
2,2015,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,5
2,2013,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,82
2,2011,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,7
2,2018,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,376
2,2013,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,62
2,2010,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,330
2,2018,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,1235
2,2016,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1405
2,2013,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,475
2,2011,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,86
2,2015,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,38
2,2011,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,37
2,2014,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,969
2,2013,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,729
2,2011,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,539
2,2010,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,29
2,2011,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,349
2,2012,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,25
2,2020,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2018,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,21
2,2016,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,5
2,2015,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,361
2,2010,Juveniles,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,104
2,2018,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,17
2,2020,Adults,02 Sexual offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2017,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,78
2,2011,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,6
2,2014,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,7
2,2014,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,716
2,2013,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,34
2,2018,Juveniles,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2020,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,295
2,2019,Juveniles,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2017,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,832
2,2014,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,18
2,2011,Juveniles,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,48
2,2012,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,261
2,2015,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,9
2,2020,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,2
2,2010,Juveniles,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,10
2,2016,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,46
2,2010,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,4
2,2017,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,9
2,2016,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,23
2,2012,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,813
2,2019,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,13
2,2016,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,27
2,2010,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,539
2,2015,Juveniles,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,3
2,2017,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,36
2,2020,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,40
2,2011,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,4
2,2019,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,7
2,2017,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2018,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,11
2,2013,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2015,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,13
2,2010,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,52
2,2016,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,968
2,2016,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,48
2,2012,Adults,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,37
2,2018,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1395
2,2016,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,8
2,2018,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,49
2,2011,Juveniles,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2013,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,2
2,2019,Adults,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,139
2,2011,Juveniles,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,10
2,2018,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,42
2,2015,Adults,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,933
2,2018,Juveniles,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2014,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,6
2,2013,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1
2,2017,Juveniles,03 Robbery,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2020,Adults,11 Summary offences excluding motoring,1 Male,11-14 previous convictions/cautions,Immediate custody,603
2,2019,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1447
2,2019,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,26
2,2010,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,15
2,2017,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,423
2,2012,Adults,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,545
2,2011,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,20
2,2018,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,24
2,2015,Adults,05 Criminal damage and arson,1 Male,11-14 previous convictions/cautions,Immediate custody,90
2,2019,Adults,07 Possession of weapons,1 Male,11-14 previous convictions/cautions,Immediate custody,460
2,2014,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,2
2,2013,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,172
2,2012,Juveniles,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,5
2,2019,Juveniles,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,14
2,2016,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,3
2,2017,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,49
2,2011,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,522
2,2017,Adults,12 Summary motoring offences,2 Female,11-14 previous convictions/cautions,Immediate custody,15
2,2019,Adults,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,110
2,2016,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,403
2,2010,Adults,08 Public order offences,1 Male,11-14 previous convictions/cautions,Immediate custody,590
2,2012,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,6
2,2012,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,55
2,2013,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,2
2,2014,Adults,12 Summary motoring offences,1 Male,11-14 previous convictions/cautions,Immediate custody,343
2,2011,Juveniles,07 Possession of weapons,2 Female,11-14 previous convictions/cautions,Immediate custody,1
2,2012,Adults,08 Public order offences,2 Female,11-14 previous convictions/cautions,Immediate custody,31
2,2012,Juveniles,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,9
2,2018,Adults,05 Criminal damage and arson,2 Female,11-14 previous convictions/cautions,Immediate custody,8
2,2012,Juveniles,02 Sexual offences,1 Male,11-14 previous convictions/cautions,Immediate custody,5
2,2017,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,15
2,2012,Juveniles,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,30
2,2011,Adults,04 Theft Offences,3 Unknown,11-14 previous convictions/cautions,Immediate custody,1
2,2010,Adults,04 Theft Offences,2 Female,11-14 previous convictions/cautions,Immediate custody,457
2,2011,Adults,09 Miscellaneous crimes against society,2 Female,11-14 previous convictions/cautions,Immediate custody,66
2,2014,Juveniles,03 Robbery,1 Male,11-14 previous convictions/cautions,Immediate custody,46
2,2018,Adults,10 Fraud offences,1 Male,11-14 previous convictions/cautions,Immediate custody,82
2,2012,Adults,06 Drug offences,2 Female,11-14 previous convictions/cautions,Immediate custody,55
2,2020,Adults,01 Violence against the person,3 Unknown,11-14 previous convictions/cautions,Immediate custody,5
2,2019,Adults,11 Summary offences excluding motoring,2 Female,11-14 previous convictions/cautions,Immediate custody,72
2,2017,Juveniles,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,70
2,2013,Adults,20 Unknown,1 Male,11-14 previous convictions/cautions,Immediate custody,13
2,2017,Juveniles,06 Drug offences,1 Male,11-14 previous convictions/cautions,Immediate custody,9
2,2011,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1390
2,2018,Adults,04 Theft Offences,1 Male,11-14 previous convictions/cautions,Immediate custody,1406
2,2015,Juveniles,01 Violence against the person,2 Female,11-14 previous convictions/cautions,Immediate custody,3
2,2013,Adults,01 Violence against the person,1 Male,11-14 previous convictions/cautions,Immediate custody,1292
2,2015,Adults,09 Miscellaneous crimes against society,1 Male,11-14 previous convictions/cautions,Immediate custody,675
